fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_34968|{"type":"MultiPolygon","coordinates":[[[[10.4395780555587,44.6928675636546],[10.438866094318,44.6916712581796],[10.4379761427673,44.6918783128187],[10.4381703140148,44.6922003963414],[10.4382673996386,44.6926490096916],[10.4388660943182,44.6931896416758],[10.4388822752555,44.6930976195668],[10.4384777518232,44.6924189519974],[10.4387528277571,44.6923499345109],[10.4392220749384,44.6928330551889],[10.439367703374,44.6929250777183],[10.4395780555587,44.6928675636546]]]]}|http://swamp-project.org/cbec/canal_BBE647|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90733136|PRATO STABILE
http://swamp-project.org/cbec/field_27389|{"type":"MultiPolygon","coordinates":[[[[10.5534716243042,44.8239209718972],[10.5545251901812,44.8257206378317],[10.5551694189609,44.8246451824863],[10.5548694637595,44.8246716224254],[10.5548474866405,44.824521819344],[10.5548644004117,44.8244832650739],[10.5550776635217,44.824403713328],[10.5551764389463,44.8244055619457],[10.5553339601726,44.8244225787611],[10.5547667963654,44.8235233003759],[10.5534716243042,44.8239209718972]]]]}|http://swamp-project.org/cbec/canal_BBE501|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_90702247|PRATO STABILE
http://swamp-project.org/cbec/field_26182|{"type":"MultiPolygon","coordinates":[[[[10.5759916622486,44.8205805665539],[10.5733407837657,44.8214941326083],[10.5735397510083,44.82233708379],[10.576330566967,44.8220354918745],[10.5763352701517,44.8218850816267],[10.5764389763543,44.8218147418381],[10.5765885526474,44.8218126769917],[10.5766508255893,44.821836874834],[10.5767122451631,44.8218297624799],[10.5767812684886,44.821778694386],[10.5767812684886,44.821778694386],[10.5759916622486,44.8205805665539]]]]}|http://swamp-project.org/cbec/canal_BBE507|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_239710|PRATO STABILE
http://swamp-project.org/cbec/field_24780|{"type":"MultiPolygon","coordinates":[[[[10.5125856088426,44.8441529198576],[10.5126871084699,44.8441740183274],[10.5126871084699,44.8441740183274],[10.5131587264036,44.8441139078103],[10.513818731253,44.8440198784175],[10.5136006926387,44.8434033463328],[10.5129915024253,44.8435101669865],[10.5125149911435,44.8436242044122],[10.5125856088426,44.8441529198576]]]]}|http://swamp-project.org/cbec/canal_BBE348|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91240351|PRATO STABILE
http://swamp-project.org/cbec/field_25207|{"type":"MultiPolygon","coordinates":[[[[10.5324252770701,44.7060527352776],[10.5318600125777,44.7052518756196],[10.531407063229,44.7046974296253],[10.53106045538,44.7041631146932],[10.5303106703878,44.7043887487535],[10.5308157509085,44.7052012021664],[10.530819726746,44.7053520582446],[10.53135901998,44.706314959875],[10.5324252770701,44.7060527352776]]]]}|http://swamp-project.org/cbec/canal_CE136|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91024516|PRATO STABILE
http://swamp-project.org/cbec/field_24526|{"type":"MultiPolygon","coordinates":[[[[10.5067632023846,44.8052074840563],[10.507437656164,44.8049595288182],[10.5065993089882,44.8035694639029],[10.5060882112476,44.8036426093053],[10.5061486495843,44.8041730454512],[10.506148995035,44.8041863217246],[10.506148995035,44.8041863217246],[10.5067632023846,44.8052074840563]]]]}|http://swamp-project.org/cbec/canal_BBE062|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91031405|PRATO STABILE
http://swamp-project.org/cbec/field_30381|{"type":"MultiPolygon","coordinates":[[[[10.5989448038489,44.7890668751722],[10.6004834337773,44.7888399711141],[10.6001037718467,44.7873757094145],[10.5993294613308,44.7874147096023],[10.5994343679169,44.7878472553727],[10.5986450707459,44.7879784366461],[10.5989448038489,44.7890668751722]]]]}|http://swamp-project.org/cbec/canal_I3008|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_106042|PRATO STABILE
http://swamp-project.org/cbec/field_26349|{"type":"MultiPolygon","coordinates":[[[[10.4849096319065,44.808293979851],[10.4879375249092,44.8082149425602],[10.4878098809135,44.8072711797668],[10.4847423583155,44.807973464409],[10.4847423583155,44.807973464409],[10.4849096319065,44.808293979851]]]]}|http://swamp-project.org/cbec/canal_BBE101|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91284975|PRATO STABILE
http://swamp-project.org/cbec/field_2382|{"type":"MultiPolygon","coordinates":[[[[10.5854610676365,44.7758332642192],[10.5866492311341,44.7758004754446],[10.5866933863128,44.7757428561885],[10.5866842461451,44.7754090921514],[10.587300734891,44.7753760941408],[10.5873066434358,44.7747570920136],[10.5854327778248,44.7747994090943],[10.5854610676365,44.7758332642192]]]]}|http://swamp-project.org/cbec/canal_I3186|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_194327|PRATO STABILE
http://swamp-project.org/cbec/field_22793|{"type":"MultiPolygon","coordinates":[[[[10.6750580305059,44.7558613892747],[10.675704638667,44.7556931006825],[10.676302775044,44.7556273162803],[10.6770388883482,44.7553925565911],[10.676898325757,44.7550770161543],[10.6765862752032,44.7551548913],[10.6763984344011,44.7545875894004],[10.6748052028596,44.7550222238367],[10.6750580305059,44.7558613892747]]]]}|http://swamp-project.org/cbec/canal_I3022|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_111740|PRATO STABILE
http://swamp-project.org/cbec/field_33866|{"type":"MultiPolygon","coordinates":[[[[10.4703142415953,44.6813117407224],[10.4708213829619,44.6811924133419],[10.4705912515853,44.6803613833711],[10.4700585400657,44.6804082619849],[10.4703142415953,44.6813117407224]]]]}|http://swamp-project.org/cbec/canal_CE234|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91005053|PRATO STABILE
http://swamp-project.org/cbec/field_24361|{"type":"MultiPolygon","coordinates":[[[[10.5084537988045,44.8264693234017],[10.508329757102,44.8256783916805],[10.5066010386155,44.8258880301745],[10.5072021984349,44.8266726680772],[10.5072021984349,44.8266726680772],[10.5084537988045,44.8264693234017]]]]}|http://swamp-project.org/cbec/canal_BBE215|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_91284959|PRATO STABILE
http://swamp-project.org/cbec/field_11782|{"type":"MultiPolygon","coordinates":[[[[10.7337074308531,44.6334953606996],[10.7350375449915,44.6331592861826],[10.7347373268831,44.6322533879595],[10.7339880262294,44.6324319950155],[10.7339326884872,44.6323213504563],[10.7332345745149,44.6324713041588],[10.7337074308531,44.6334953606996]]]]}|http://swamp-project.org/cbec/canal_I7123|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_48877|PRATO STABILE
http://swamp-project.org/cbec/field_13406|{"type":"MultiPolygon","coordinates":[[[[10.5855202794905,44.7796681158136],[10.5858022336469,44.7795257584277],[10.5842478805304,44.7778778772113],[10.5841030829175,44.7780183283694],[10.5840707980182,44.7780920693145],[10.5855202794905,44.7796681158136]]]]}|http://swamp-project.org/cbec/canal_I3186|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_28310|PRATO STABILE
http://swamp-project.org/cbec/field_11550|{"type":"MultiPolygon","coordinates":[[[[10.6824994534935,44.6680475670322],[10.6824100103003,44.6678346586773],[10.6821790220489,44.6673201450382],[10.6820947767905,44.66713247412],[10.6812246591708,44.6673095598544],[10.6804607424445,44.6674587717232],[10.6796039307724,44.6676365405154],[10.6797147125328,44.6680313063663],[10.6797931644256,44.6682583949779],[10.6822362658095,44.6677247803165],[10.6823944554597,44.6680735999835],[10.6824994534935,44.6680475670322]]]]}|http://swamp-project.org/cbec/canal_I7029|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_38175|PRATO STABILE
http://swamp-project.org/cbec/field_1338|{"type":"MultiPolygon","coordinates":[[[[10.6010414111983,44.7496871325197],[10.6011242795025,44.7495841742561],[10.6011622395376,44.7495103485866],[10.6011923523989,44.7493592676087],[10.6011880819167,44.7492045968441],[10.6007890421542,44.7492386939782],[10.6007843233582,44.7490677420429],[10.6008814237868,44.7490663809287],[10.6008745884163,44.7490257581557],[10.6011540163785,44.7490055533678],[10.6011387720189,44.748867323887],[10.6007509333887,44.7488931201272],[10.6007257270114,44.748807964395],[10.6006914564228,44.7488084447488],[10.6006717372443,44.7487150683742],[10.6003863740745,44.7487272114374],[10.6004191225754,44.7492927409261],[10.6009609769895,44.7494643079008],[10.6010414111983,44.7496871325197]]]]}|http://swamp-project.org/cbec/canal_I3165|http://swamp-project.org/cbec/crop_49|http://swamp-project.org/cbec/farmer_128333|PRATO STABILE
http://swamp-project.org/cbec/field_14618|{"type":"MultiPolygon","coordinates":[[[[10.9281516700729,44.744868953839],[10.9299246477522,44.7443501145427],[10.9294975500874,44.7435822770787],[10.9277333489132,44.7441128867147],[10.9281596351114,44.7448568960478],[10.9281516700729,44.744868953839]]]]}|http://swamp-project.org/cbec/canal_I5162|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_145552|PERO
http://swamp-project.org/cbec/field_12130|{"type":"MultiPolygon","coordinates":[[[[10.6080733697841,44.7567789124216],[10.6086060296243,44.7566999565505],[10.6106316141015,44.7562129088599],[10.610578846473,44.7561183807632],[10.6104707447461,44.756137768827],[10.6103729026867,44.7559247858995],[10.6105049076254,44.7558633792091],[10.6106043245081,44.7558322045599],[10.6104958142455,44.7555360089199],[10.60782477324,44.7562524605553],[10.6080733697841,44.7567789124216]]]]}|http://swamp-project.org/cbec/canal_I3166|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_17518|PERO
http://swamp-project.org/cbec/field_10519|{"type":"MultiPolygon","coordinates":[[[[10.5841389753888,44.7716993491831],[10.5848952357999,44.7717621495139],[10.5853939679944,44.7695157122214],[10.5844991925298,44.7698213031977],[10.5841389753888,44.7716993491831]]]]}|http://swamp-project.org/cbec/canal_A7004|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_17518|PERO
http://swamp-project.org/cbec/field_10893|{"type":"MultiPolygon","coordinates":[[[[10.6167232225123,44.7518238107562],[10.6169272661664,44.7517639159617],[10.6167228445368,44.7514003429694],[10.6165482695791,44.7514923951243],[10.6167232225123,44.7518238107562]]],[[[10.6158706888152,44.7521942001621],[10.6164549457353,44.752039344952],[10.6163705523561,44.7518817370485],[10.6166429138468,44.7518127320745],[10.6164445461669,44.7514612884569],[10.6156106680643,44.7516807531708],[10.6158706888152,44.7521942001621]]]]}|http://swamp-project.org/cbec/canal_I3183|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_17518|PERO
http://swamp-project.org/cbec/field_10681|{"type":"MultiPolygon","coordinates":[[[[10.8662551233083,44.6990188377383],[10.8661352743723,44.6987641636384],[10.8683669187007,44.697940073805],[10.8677882982024,44.6969230083632],[10.868796887715,44.6966498735039],[10.8699675913564,44.6983297943751],[10.8670601562197,44.6993596540246],[10.8667841008868,44.6988774500167],[10.8662551233083,44.6990188377383]]]]}|http://swamp-project.org/cbec/canal_A6016|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_197272|PERO
http://swamp-project.org/cbec/field_11947|{"type":"MultiPolygon","coordinates":[[[[10.9846018153472,44.7698497899374],[10.9855157867203,44.7695614016049],[10.9849035230494,44.7687545506158],[10.9837311166791,44.7690834147184],[10.98418361773,44.7696513985773],[10.9844279896709,44.7696214442949],[10.9846018153472,44.7698497899374]]]]}|http://swamp-project.org/cbec/canal_I5161|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_247103|PERO
http://swamp-project.org/cbec/field_6426|{"type":"MultiPolygon","coordinates":[[[[10.8762577140943,44.7078026873902],[10.8767927112322,44.7075951621536],[10.8758617765554,44.7061727955303],[10.8753448307301,44.7063685657531],[10.8762577140943,44.7078026873902]]]]}|http://swamp-project.org/cbec/canal_A6016|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_92315461|PERO
http://swamp-project.org/cbec/field_20758|{"type":"MultiPolygon","coordinates":[[[[10.8657977090936,44.8934867350278],[10.8664964114066,44.8919792444541],[10.8662208783853,44.8919744267003],[10.8657073982608,44.8921133161922],[10.865817671734,44.892279298106],[10.8656416398611,44.8923101383206],[10.8657250982307,44.8924579157998],[10.8652509318285,44.8925961608593],[10.8657977090936,44.8934867350278]]]]}|http://swamp-project.org/cbec/canal_B2067|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_92340213|PERO
http://swamp-project.org/cbec/field_14661|{"type":"MultiPolygon","coordinates":[[[[10.7558110600149,44.7587783123756],[10.7547705401235,44.7579573094766],[10.7539533269375,44.7584493939095],[10.7552057359068,44.759397928313],[10.7558110600149,44.7587783123756]]]]}|http://swamp-project.org/cbec/canal_I4000|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_104383|PERO
http://swamp-project.org/cbec/field_1901|{"type":"MultiPolygon","coordinates":[[[[10.8368916824987,44.6753695099737],[10.8376375594308,44.6754753434661],[10.8376298254389,44.674828568532],[10.8372672347467,44.6743477169401],[10.837219320383,44.6743061673169],[10.8371547551882,44.6742739542443],[10.8366935052842,44.6742875039188],[10.8368916824987,44.6753695099737]]],[[[10.8353911898998,44.6764178169424],[10.8364552675179,44.6762973698425],[10.8362511384174,44.6754079070529],[10.8350611086965,44.6752473080672],[10.8353911898998,44.6764178169424]]]]}|http://swamp-project.org/cbec/canal_I3035|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_31108|PERO
http://swamp-project.org/cbec/field_3454|{"type":"MultiPolygon","coordinates":[[[[10.8872209025195,44.705455581212],[10.8880610107244,44.7051570343417],[10.8876791433585,44.7045870769504],[10.8867855737223,44.7049019112508],[10.8872209025195,44.705455581212]]]]}|http://swamp-project.org/cbec/canal_I5050|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_237333|PERO
http://swamp-project.org/cbec/field_19931|{"type":"MultiPolygon","coordinates":[[[[10.856160659207,44.8964638532592],[10.8552716975751,44.8967138615541],[10.8549095426437,44.8960303602362],[10.8545689964891,44.8961695472949],[10.8552907468806,44.8976019097752],[10.8555741962996,44.8975084230794],[10.8562604492345,44.8988618899973],[10.8572378163428,44.8986475279128],[10.856160659207,44.8964638532592]]]]}|http://swamp-project.org/cbec/canal_A4000|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_52309|PERO
http://swamp-project.org/cbec/field_30313|{"type":"MultiPolygon","coordinates":[[[[10.9867975659883,44.7756909822036],[10.9902160496464,44.7751584134239],[10.9902622288,44.7755360358103],[10.9913375116054,44.7754226807699],[10.9911889258526,44.7749640637506],[10.9900476864218,44.7750903928281],[10.9898594312375,44.7744432517576],[10.9895615777277,44.7744720938809],[10.9892903684824,44.7738263972305],[10.9864551235648,44.774419748075],[10.9867975659883,44.7756909822036]]],[[[10.9853497175365,44.7759437028135],[10.9866687900834,44.7757107067059],[10.9864672248171,44.775054048067],[10.9858911325137,44.7751465899517],[10.9858764944194,44.7750268144346],[10.9855951244183,44.7751142285018],[10.9852572875409,44.7757052497392],[10.9853597295971,44.7759285249632],[10.9853497175365,44.7759437028135]]]]}|http://swamp-project.org/cbec/canal_I5161|http://swamp-project.org/cbec/crop_37|http://swamp-project.org/cbec/farmer_252721|PERO
http://swamp-project.org/cbec/field_35468|{"type":"MultiPolygon","coordinates":[[[[10.5490934624239,44.7967522761461],[10.5494767087059,44.7966204913177],[10.5485042860482,44.7947362709175],[10.5481428092749,44.7949196085334],[10.5490934624239,44.7967522761461]]]]}|http://swamp-project.org/cbec/canal_BBE807|http://swamp-project.org/cbec/crop_200|http://swamp-project.org/cbec/farmer_91012706|QUADRA
http://swamp-project.org/cbec/field_34225|{"type":"MultiPolygon","coordinates":[[[[10.5512457292803,44.7741174652513],[10.5515352822477,44.7740139053854],[10.5512479396082,44.7733344852959],[10.5509384936888,44.7733972496116],[10.5512457292803,44.7741174652513]]]]}|http://swamp-project.org/cbec/canal_BBE828|http://swamp-project.org/cbec/crop_200|http://swamp-project.org/cbec/farmer_242138|QUADRA
http://swamp-project.org/cbec/field_32802|{"type":"MultiPolygon","coordinates":[[[[10.5512923251975,44.7712913538338],[10.5506490656346,44.7715699363055],[10.5519167116808,44.7739129648233],[10.551997441511,44.7738803424619],[10.5523447402381,44.7737513304815],[10.5527949118868,44.7735662581056],[10.5527057247159,44.773463865746],[10.5514265301813,44.7714776383758],[10.5512923251975,44.7712913538338]]]]}|http://swamp-project.org/cbec/canal_BBE828|http://swamp-project.org/cbec/crop_200|http://swamp-project.org/cbec/farmer_90714198|QUADRA
